17193,Sulfuron Hammer,inv_hammer_unique_sulfuras
17190,Ornate Buckler,inv_shield_10
17195,Fake Mistletoe,inv_misc_branch_01
17198,Winter Veil Egg Nog,inv_drink_04
17196,Holiday Spirits,inv_drink_10
17199,Bad Egg Nog,inv_drink_05
17201,Recipe: Winter Veil Egg Nog,inv_scroll_03
17203,Sulfuron Ingot,spell_fire_sealoffire
17197,Gingerbread Cookie,inv_misc_food_62
17204,Eye of Sulfuras,inv_misc_gem_pearl_05
17200,Recipe: Gingerbread Cookie,inv_scroll_03
17202,Snowball,inv_ammo_snowball
17222,Spider Sausage,inv_misc_food_66
17224,Scrying Scope,inv_misc_spyglass_01
17223,Thunderstrike,inv_spear_08
17302,Blue Ribboned Holiday Gift,inv_holiday_christmas_present_03
17303,Blue Ribboned Wrapping Paper,inv_holiday_christmas_wrapping_03
17304,Green Ribboned Wrapping Paper,inv_holiday_christmas_wrapping_01
17306,Stormpike Soldier's Blood,inv_potion_50
17305,Green Ribboned Holiday Gift,inv_holiday_christmas_present_01
17307,Purple Ribboned Wrapping Paper,inv_holiday_christmas_wrapping_02
17308,Purple Ribboned Holiday Gift,inv_holiday_christmas_present_02
17310,Aspect of Neptulon,inv_potion_76
17309,Discordant Bracers,inv_bracer_07
17322,Eye of the Emberseer,inv_misc_gem_pearl_04
17323,Mulverick's Beacon,inv_staff_11
17324,Guse's Beacon,inv_staff_11
17325,Jeztor's Beacon,inv_staff_11
17327,Stormpike Lieutenant's Flesh,inv_misc_organ_06
17326,Stormpike Soldier's Flesh,inv_misc_food_52
17328,Stormpike Commander's Flesh,inv_misc_food_69
17329,Hand of Lucifron,inv_gauntlets_26
17330,Hand of Sulfuron,inv_gauntlets_03
17332,Hand of Shazzrah,inv_gauntlets_19
17331,Hand of Gehennas,spell_fire_immolation
17333,Aqual Quintessence,inv_potion_76
17345,Silithid Goo,inv_misc_slime_01
17344,Candy Cane,inv_misc_food_61
17346,Encrusted Silithid Object,inv_shield_21
17347,Syndicate Man Tracker (MURP),inv_gizmo_08
17348,Major Healing Draught,inv_potion_38
17349,Superior Healing Draught,inv_potion_39
17352,Superior Mana Draught,inv_potion_81
17354,Master Ryson's All Seeing Eye,spell_shadow_shadowworddominate
17353,Stormpike Assault Orders,inv_scroll_04
17355,Rabine's Letter,inv_letter_15
17351,Major Mana Draught,inv_potion_80
17362,Ryson's Beacon,inv_staff_11
17363,Ryson's Beacon,inv_staff_11
17364,Scrying Scope,inv_misc_spyglass_01
17384,Zinfizzlex's Portable Shredder Unit,inv_gizmo_08
17402,Greatfather's Winter Ale,inv_drink_13
17403,Steamwheedle Fizzy Spirits,inv_drink_11
17404,Blended Bean Brew,inv_drink_15
17405,Green Garden Tea,inv_drink_milk_05
17406,Holiday Cheesewheel,inv_misc_food_03
17407,Graccu's Homemade Meat Pie,inv_misc_food_10
17408,Spicy Beefstick,inv_misc_food_49
17411,Steamsaw,inv_misc_gear_02
17410,Zinfizzlex's Portable Shredder Unit,inv_gizmo_08
17413,Codex: Prayer of Fortitude,inv_misc_book_09
17414,Codex: Prayer of Fortitude,inv_misc_book_09
17409,Encrusted Crystal Fragment,spell_frost_frost
17422,Armor Scraps,inv_shoulder_19
17423,Storm Crystal,inv_misc_gem_pearl_06
17442,Frostwolf Assault Orders,inv_scroll_04
17502,Frostwolf Soldier's Medal,inv_jewelry_talisman_06
17503,Frostwolf Lieutenant's Medal,inv_jewelry_talisman_04
17504,Frostwolf Commander's Medal,inv_jewelry_talisman_12
17506,Vipore's Beacon,inv_staff_11
17507,Slidore's Beacon,inv_staff_11
17508,Forcestone Buckler,inv_shield_02
17505,Ichman's Beacon,inv_staff_11
17522,Irondeep Supplies,inv_crate_01
17523,Smokey's Drape,inv_misc_cape_18
17542,Coldtooth Supplies,inv_crate_02
17562,Knight-Lieutenant's Dreadweave Boots,inv_boots_02
17564,Knight-Lieutenant's Dreadweave Gloves,inv_gauntlets_19
17566,Lieutenant Commander's Headguard,inv_helmet_24
17568,Knight-Captain's Dreadweave Robe,inv_chest_cloth_25
17567,Knight-Captain's Dreadweave Leggings,inv_pants_06
17569,Lieutenant Commander's Dreadweave Mantle,inv_shoulder_23
17570,Champion's Dreadweave Hood,inv_helmet_08
17571,Legionnaire's Dreadweave Leggings,inv_pants_06
17573,Champion's Dreadweave Shoulders,inv_shoulder_01
17572,Legionnaire's Dreadweave Robe,inv_chest_leather_01
17576,Blood Guard's Dreadweave Boots,inv_boots_05
17577,Blood Guard's Dreadweave Gloves,inv_gauntlets_19
17578,Field Marshal's Coronal,inv_helmet_24
17579,Marshal's Dreadweave Leggings,inv_pants_cloth_09
17580,Field Marshal's Dreadweave Shoulders,inv_shoulder_02
17581,Field Marshal's Dreadweave Robe,inv_chest_cloth_09
17584,Marshal's Dreadweave Gloves,inv_gauntlets_14
17586,General's Dreadweave Boots,inv_boots_05
17588,General's Dreadweave Gloves,inv_gauntlets_19
17591,Warlord's Dreadweave Hood,inv_helmet_08
17583,Marshal's Dreadweave Boots,inv_boots_07
17590,Warlord's Dreadweave Mantle,inv_shoulder_19
17592,Warlord's Dreadweave Robe,inv_chest_leather_01
17593,General's Dreadweave Pants,inv_pants_07
17594,Knight-Lieutenant's Satin Boots,inv_boots_07
17596,Knight-Lieutenant's Satin Gloves,inv_gauntlets_30
17598,Lieutenant Commander's Diadem,inv_helmet_24
17599,Knight-Captain's Satin Leggings,inv_pants_06
17600,Knight-Captain's Satin Robes,inv_chest_cloth_11
17601,Lieutenant Commander's Satin Amice,inv_shoulder_02
17602,Field Marshal's Headdress,inv_helmet_24
17604,Field Marshal's Satin Mantle,inv_shoulder_02
17603,Marshal's Satin Pants,inv_pants_06
17605,Field Marshal's Satin Vestments,inv_chest_cloth_02
17610,Champion's Satin Cowl,inv_helmet_17
17611,Legionnaire's Satin Trousers,inv_pants_11
17607,Marshal's Satin Sandals,inv_boots_07
17613,Champion's Satin Shoulderpads,inv_shoulder_01
17608,Marshal's Satin Gloves,inv_gauntlets_14
17616,Blood Guard's Satin Boots,inv_boots_05
17617,Blood Guard's Satin Gloves,inv_gauntlets_17
17612,Legionnaire's Satin Vestments,inv_chest_leather_01
17618,General's Satin Boots,inv_boots_05
17620,General's Satin Gloves,inv_gauntlets_27
17622,Warlord's Satin Mantle,inv_shoulder_19
17624,Warlord's Satin Robes,inv_chest_leather_01
17623,Warlord's Satin Cowl,inv_helmet_08
17625,General's Satin Leggings,inv_pants_07
17626,Frostwolf Muzzle,inv_mask_02
17642,Alterac Ram Hide,inv_misc_pelt_bear_02
17643,Frostwolf Hide,inv_misc_pelt_bear_02
17662,Stolen Treats,inv_crate_03
17682,Book: Gift of the Wild,inv_misc_book_11
17683,Book: Gift of the Wild,inv_misc_book_11
17684,Theradric Crystal Carving,inv_jewelry_talisman_07
17685,Smokywood Pastures Sampler,inv_holiday_christmas_present_02
17686,Master Hunter's Bow,inv_weapon_bow_11
17687,Master Hunter's Rifle,inv_weapon_rifle_05
17688,Jungle Boots,inv_boots_plate_01
17689,Stormpike Training Collar,inv_misc_bandage_06
17690,Frostwolf Insignia Rank 1,inv_jewelry_frostwolftrinket_01
17691,Stormpike Insignia Rank 1,inv_jewelry_stormpiketrinket_01
17692,Horn Ring,inv_jewelry_ring_02
17694,Band of the Fist,inv_jewelry_ring_02
17693,Coated Cerulean Vial,inv_potion_85
17696,Filled Cerulean Vial,inv_potion_20
17695,Chestnut Mantle,inv_shoulder_09
17702,Celebrian Rod,inv_staff_19
17703,Celebrian Diamond,inv_jewelry_talisman_08
17704,Edge of Winter,inv_axe_06
17705,Thrash Blade,inv_sword_36
17706,Plans: Edge of Winter,inv_scroll_06
17707,Gemshard Heart,inv_stone_01
17708,Elixir of Frost Power,inv_potion_03
17709,Recipe: Elixir of Frost Power,inv_scroll_03
17710,Charstone Dirk,inv_weapon_shortblade_14
17711,Elemental Rockridge Leggings,inv_pants_04
17712,Winter Veil Disguise Kit,spell_frost_frostward
17713,Blackstone Ring,inv_jewelry_ring_17
17714,Bracers of the Stone Princess,inv_bracer_14
17715,Eye of Theradras,inv_crown_01
17716,Snowmaster 9000,spell_frost_windwalkon
17717,Megashot Rifle,inv_weapon_rifle_05
17718,Gizlock's Hypertech Buckler,inv_shield_10
17719,Inventor's Focal Sword,inv_sword_14
17720,Schematic: Snowmaster 9000,inv_scroll_06
17722,Pattern: Gloves of the Greatfather,inv_scroll_03
17724,Pattern: Green Holiday Shirt,inv_scroll_03
17725,Formula: Enchant Weapon - Winter's Might,inv_misc_note_01
17726,Smokywood Pastures Special Gift,inv_holiday_christmas_present_01
17723,Green Holiday Shirt,inv_shirt_green_01
17728,Albino Crocscale Boots,inv_boots_05
17721,Gloves of the Greatfather,inv_gauntlets_21
17727,Smokywood Pastures Gift Pack,inv_misc_gift_01
17730,Gatorbite Axe,inv_axe_04
17732,Rotgrip Mantle,inv_shoulder_05
17731,Scroll of Celebras,inv_scroll_02
17734,Helm of the Mountain,inv_helmet_20
17735,The Feast of Winter Veil,inv_misc_book_07
17737,Cloud Stone,inv_misc_orb_01
17736,Rockgrip Gauntlets,inv_gauntlets_28
17739,Grovekeeper's Drape,inv_misc_cape_17
17740,Soothsayer's Headdress,inv_helmet_12
17741,Nature's Embrace,inv_chest_cloth_15
17742,Fungus Shroud Armor,inv_chest_leather_08
17743,Resurgence Rod,inv_staff_goldfeathered_01
17744,Heart of Noxxion,inv_misc_gem_pearl_06
17738,Claw of Celebras,ability_whirlwind
17746,Noxxion's Shackles,inv_bracer_06
17747,Razorlash Root,inv_misc_herb_07
17748,Vinerot Sandals,inv_boots_05
17749,Phytoskin Spaulders,inv_shoulder_06
17750,Chloromesh Girdle,inv_belt_25
17751,Brusslehide Leggings,inv_pants_05
17752,Satyr's Lash,inv_weapon_shortblade_09
17745,Noxious Shooter,inv_wand_04
17753,Verdant Keeper's Aim,inv_weapon_bow_03
17754,Infernal Trickster Leggings,inv_pants_wolf
17755,Satyrmane Sash,inv_belt_24
17756,Shadowshard Fragment,inv_misc_gem_amethyst_03
17757,Amulet of Spirits,inv_jewelry_amulet_02
17758,Amulet of Union,inv_jewelry_amulet_04
17759,Mark of Resolution,inv_jewelry_talisman_08
17760,Seed of Life,inv_misc_herb_18
17762,Gem of the Second Khan,inv_misc_gem_emerald_01
17763,Gem of the Third Khan,inv_misc_gem_topaz_01
17764,Gem of the Fourth Khan,inv_misc_gem_sapphire_02
17765,Gem of the Fifth Khan,inv_misc_gem_opal_01
17761,Gem of the First Khan,inv_misc_gem_ruby_02
17766,Princess Theradras' Scepter,inv_hammer_10
17767,Bloomsprout Headpiece,inv_helmet_17
17768,Woodseed Hoop,inv_jewelry_ring_18
17770,Branchclaw Gauntlets,inv_gauntlets_30
17771,Enchanted Elementium Bar,inv_ingot_thorium
17772,Zealous Shadowshard Pendant,inv_jewelry_necklace_06
17773,Prodigious Shadowshard Pendant,inv_jewelry_necklace_06
17774,Mark of the Chosen,inv_jewelry_talisman_08
17775,Acumen Robes,inv_chest_cloth_49
17776,Sprightring Helm,inv_helmet_35
17777,Relentless Chain,inv_chest_chain_07
17778,Sagebrush Girdle,inv_belt_25
17779,Hulkstone Pauldrons,inv_shoulder_23
17780,Blade of Eternal Darkness,inv_sword_09
17781,The Pariah's Instructions,inv_misc_note_01
17822,Frostwolf Maps,inv_misc_map_01
17823,Stormpike Battle Plans,inv_misc_note_06
17849,Stormpike Banner,inv_banner_02
17850,Frostwolf Banner,inv_banner_03
17900,Stormpike Insignia Rank 2,inv_jewelry_stormpiketrinket_01
17902,Stormpike Insignia Rank 4,inv_jewelry_stormpiketrinket_03
17903,Stormpike Insignia Rank 5,inv_jewelry_stormpiketrinket_04
17901,Stormpike Insignia Rank 3,inv_jewelry_stormpiketrinket_02
17904,Stormpike Insignia Rank 6,inv_jewelry_stormpiketrinket_05
17905,Frostwolf Insignia Rank 2,inv_jewelry_frostwolftrinket_01
17906,Frostwolf Insignia Rank 3,inv_jewelry_frostwolftrinket_02
17908,Frostwolf Insignia Rank 5,inv_jewelry_frostwolftrinket_04
17907,Frostwolf Insignia Rank 4,inv_jewelry_frostwolftrinket_03
17909,Frostwolf Insignia Rank 6,inv_jewelry_frostwolftrinket_05
17922,Lionfur Armor,inv_chest_fur
17943,Fist of Stone,inv_hammer_17
17962,Blue Sack of Gems,inv_misc_bag_10_blue
17963,Green Sack of Gems,inv_misc_bag_10_green
17964,Gray Sack of Gems,inv_misc_bag_10_black
17965,Yellow Sack of Gems,inv_misc_bag_10
17966,Onyxia Hide Backpack,inv_misc_bag_22
17969,Red Sack of Gems,inv_misc_bag_10_red
17982,Ragnaros Core,inv_jewelry_ring_25
18022,Royal Seal of Alexis,inv_jewelry_ring_30
18023,Blood Ruby Pendant,inv_misc_gem_ruby_01
18042,Thorium Headed Arrow,inv_ammo_arrow_02
18043,Coal Miner Boots,inv_boots_08
18044,Hurley's Tankard,inv_drink_04
18045,Tender Wolf Steak,inv_misc_food_47
18047,Flame Walkers,inv_boots_02
18046,Recipe: Tender Wolf Steak,inv_scroll_03
18048,Mastersmith's Hammer,inv_hammer_06
18082,Zum'rah's Vexing Cane,inv_staff_10
18083,Jumanza Grips,inv_gauntlets_09
18102,Dragonrider Boots,inv_boots_05
18103,Band of Rumination,inv_jewelry_ring_16
18104,Feralsurge Girdle,inv_belt_03
18144,Human Bone Chip,inv_misc_bone_07
18145,Tauren Hoof,inv_misc_foot_centaur
18146,Darkspear Troll Mojo,inv_potion_82
18143,Tuft of Gnome Hair,inv_misc_monstertail_02
18147,Forsaken Heart,inv_misc_organ_01
18149,Rune of Recall,inv_misc_rune_05
18148,Skull of Korrak,inv_misc_bone_orcskull_01
18151,Filled Amethyst Phial,inv_potion_18
18152,Amethyst Phial,inv_potion_18
18153,Red Moro'gai Gem,inv_jewelry_ring_25
18154,Blizzard Stationery,mail_gmicon
18155,Blue Moro'gai Gem,inv_jewelry_ring_25
18156,Green Moro'gai Gem,inv_jewelry_ring_25
18157,Black Moro'gai Gem,inv_jewelry_ring_25
18158,Gold Moro'gai Gem,inv_jewelry_ring_25
18159,White Moro'gai Gem,inv_jewelry_ring_25
18160,Recipe: Thistle Tea,inv_scroll_03
18168,Force Reactive Disk,spell_arcane_portaldarnassus
18169,Flame Mantle of the Dawn,spell_fire_flameshock
18170,Frost Mantle of the Dawn,spell_frost_frostshock
18171,Arcane Mantle of the Dawn,spell_holy_wordfortitude
18172,Nature Mantle of the Dawn,spell_nature_protectionformnature
18173,Shadow Mantle of the Dawn,spell_shadow_ragingscream
18182,Chromatic Mantle of the Dawn,inv_misc_gem_variety_02
18142,Severed Night Elf Head,inv_misc_head_elf_02
18202,Eskhandar's Left Claw,inv_misc_monsterclaw_04
18203,Eskhandar's Right Claw,inv_misc_monsterclaw_04
18204,Eskhandar's Pelt,inv_misc_cape_07
18205,Eskhandar's Collar,inv_belt_12
18206,Dwarf Spine,inv_misc_bone_03
18207,Orc Tooth,inv_misc_bone_08
18208,Drape of Benediction,inv_misc_cape_04
18209,Energized Sparkplug,inv_gizmo_07
18222,Thorny Vine,inv_misc_herb_15
18223,Serrated Petal,inv_misc_herb_04
18225,Worn Running Shoes,inv_boots_02
18226,A Sealed Pact,inv_misc_note_05
18150,Rune of Recall,inv_misc_rune_08
18229,Nat Pagle's Guide to Extreme Anglin',inv_misc_book_02
18228,Autographed Picture of Foror & Tigule,inv_scroll_10
18224,Lasher Blossom,inv_misc_herb_02
18230,Broken I.W.I.N. Button,inv_misc_orb_03
18231,Sleeveless T-Shirt,inv_shirt_12
18232,Field Repair Bot 74A,inv_egg_05
18233,Tear Stained Handkerchief,inv_misc_bandage_08
18227,Nubless Pacifier,inv_gizmo_05
18235,Schematic: Field Repair Bot 74A,inv_scroll_03
18234,Document from Boomstick Imports,inv_misc_note_01
18236,Gordok Chew Toy,inv_misc_ear_human_01
18237,Mastiff Jawbone,inv_misc_bone_09
18238,Shadowskin Gloves,inv_gauntlets_32
18240,Ogre Tannin,inv_potion_08
18239,Pattern: Shadowskin Gloves,inv_scroll_03
18250,Gordok Shackle Key,inv_misc_key_11
18251,Core Armor Kit,inv_misc_armorkit_05
18252,Pattern: Core Armor Kit,inv_scroll_05
18253,Major Rejuvenation Potion,inv_potion_145
18255,Runn Tum Tuber,inv_misc_food_55
18254,Runn Tum Tuber Surprise,inv_misc_food_63
18256,Melted Vial,inv_ammo_firetar
18257,Recipe: Major Rejuvenation Potion,inv_scroll_05
18258,Gordok Ogre Suit,inv_chest_chain_14
18259,Formula: Enchant Weapon - Spellpower,inv_misc_note_01
18260,Formula: Enchant Weapon - Healing Power,inv_misc_note_01
18261,Book of Incantations,inv_misc_book_07
18262,Elemental Sharpening Stone,inv_stone_02
18264,Plans: Elemental Sharpening Stone,inv_scroll_05
18265,Pattern: Flarecore Wraps,inv_scroll_05
18267,Recipe: Runn Tum Tuber Surprise,inv_scroll_03
18269,Gordok Green Grog,inv_drink_03
18263,Flarecore Wraps,inv_bracer_09
18266,Gordok Courtyard Key,inv_misc_key_02
18282,Core Marksman Rifle,inv_weapon_rifle_05
18283,Biznicks 247x128 Accurascope,inv_misc_spyglass_02
18284,Kreeg's Stout Beatdown,inv_drink_05
18285,Crystallized Mana Shard,inv_misc_gem_diamond_02
18286,Condensed Mana Fragment,inv_misc_gem_diamond_03
18287,Evermurky,inv_drink_11
18288,Molasses Firewater,inv_cask_02
18289,Barbed Thorn Necklace,inv_jewelry_necklace_09
18290,Schematic: Biznicks 247x128 Accurascope,inv_scroll_05
18291,Schematic: Force Reactive Disk,inv_scroll_05
18294,Elixir of Greater Water Breathing,inv_potion_05
18295,Phasing Boots,inv_boots_06
18296,Marksman Bands,inv_bracer_06
18297,Thornling Seed,inv_enchant_shardglimmeringsmall
18298,Unbridled Leggings,inv_pants_11
18299,Hydrospawn Essence,inv_potion_28
18292,Schematic: Core Marksman Rifle,inv_scroll_05
18301,Lethtendris' Wand,inv_wand_06
18302,Band of Vigor,inv_jewelry_ring_20
18303,Nimble Buckler,inv_shield_10
18304,Greenroot Mail,inv_chest_plate07
18305,Breakwater Legguards,inv_pants_04
18306,Gloves of Shadowy Mist,inv_gauntlets_22
18300,Hyjal Nectar,inv_drink_14
18307,Riptide Shoes,inv_boots_05
18308,Clever Hat,inv_helmet_51
18310,Fiendish Machete,inv_sword_18
18309,Gloves of Restoration,inv_gauntlets_20
18311,Quel'dorei Channeling Rod,inv_staff_14
18312,Energized Chestplate,inv_chest_plate11
18313,Helm of Awareness,inv_helmet_19
18314,Ring of Demonic Guile,inv_jewelry_ring_31
18315,Ring of Demonic Potency,inv_jewelry_ring_28
18316,Obsidian Bauble,inv_misc_orb_04
18317,Tempest Talisman,inv_jewelry_necklace_03
18318,Merciful Greaves,inv_boots_01
18319,Fervent Helm,inv_helmet_38
18320,Demonheart Spaulders,inv_shoulder_23
18321,Energetic Rod,inv_mace_13
18322,Waterspout Boots,inv_boots_08
18323,Satyr's Bow,inv_weapon_bow_03
18325,Felhide Cap,inv_helmet_31
18324,Waveslicer,inv_axe_17
18326,Razor Gauntlets,inv_gauntlets_31
18327,Whipvine Cord,inv_belt_17
18328,Shadewood Cloak,inv_misc_cape_17
18329,Arcanum of Rapidity,inv_misc_gem_02
18330,Arcanum of Focus,inv_misc_gem_02
18331,Arcanum of Protection,inv_misc_gem_02
18332,Libram of Rapidity,inv_misc_book_02
18333,Libram of Focus,inv_misc_book_04
18334,Libram of Protection,inv_misc_book_11
18335,Pristine Black Diamond,inv_misc_gem_02
18336,Gauntlet of Gordok Might,inv_gauntlets_22
18337,Orphic Bracers,inv_bracer_09
18338,Wand of Arcane Potency,inv_wand_02
18340,Eidolon Talisman,inv_jewelry_talisman_14
18339,Eidolon Cloak,inv_misc_cape_21
18341,Quel'dorei Sash,inv_belt_32
18342,Quel'dorei Guard,inv_shield_06
18344,Stonebark Gauntlets,inv_gauntlets_23
18345,Murmuring Ring,inv_jewelry_ring_15
18346,Threadbare Trousers,inv_pants_09
18347,Well Balanced Axe,inv_axe_11
18348,Quel'Serrar,inv_sword_01
18349,Gauntlets of Accuracy,inv_gauntlets_12
18350,Amplifying Cloak,inv_misc_cape_18
18351,Magically Sealed Bracers,inv_bracer_18
18343,Petrified Band,inv_jewelry_ring_14
18352,Petrified Bark Shield,inv_shield_18
18353,Stoneflower Staff,inv_staff_08
18354,Pimgib's Collar,inv_jewelry_amulet_05
18356,Garona: A Study on Stealth and Treachery,inv_misc_book_06
18357,Codex of Defense,inv_misc_book_07
18358,The Arcanist's Cookbook,inv_misc_book_01
18359,The Light and How to Swing It,inv_misc_book_11
18360,Harnessing Shadows,inv_misc_book_05
18355,Ferra's Collar,inv_jewelry_necklace_06
18362,Holy Bologna: What the Light Won't Tell You,inv_misc_book_08
18361,The Greatest Race of Hunters,inv_misc_book_02
18365,A Thoroughly Read Copy of "Nat Pagle's Guide to Extreme Anglin'.",inv_misc_book_03
18366,Gordok's Handguards,inv_gauntlets_09
18369,Gordok's Handwraps,inv_gauntlets_06
18368,Gordok's Gloves,inv_gauntlets_01
18363,Frost Shock and You,inv_misc_book_04
18364,The Emerald Dream,inv_misc_book_10
18370,Vigilance Charm,inv_misc_stonetablet_04
18367,Gordok's Gauntlets,inv_gauntlets_09
18372,Blade of the New Moon,inv_weapon_shortblade_18
18371,Mindtap Talisman,inv_battery_02
18373,Chestplate of Tranquility,inv_chest_leather_08
18374,Flamescarred Shoulders,inv_shoulder_24
18376,Timeworn Mace,inv_mace_07
18375,Bracers of the Eclipse,inv_bracer_07
18377,Quickdraw Gloves,inv_gauntlets_21
18378,Silvermoon Leggings,inv_pants_03
18380,Eldritch Reinforced Legplates,inv_pants_04
18379,Odious Greaves,inv_boots_plate_06
18381,Evil Eye Pendant,inv_misc_eye_01
18382,Fluctuating Cloak,inv_misc_cape_14
18383,Force Imbued Gauntlets,inv_gauntlets_09
18384,Bile-Etched Spaulders,inv_shoulder_17
18385,Robe of Everlasting Night,inv_chest_cloth_51
18387,Brightspark Gloves,inv_gauntlets_16
18386,Padre's Trousers,inv_pants_06
18389,Cloak of the Cosmos,inv_misc_cape_01
18390,Tanglemoss Leggings,inv_pants_14
18392,Distracting Dagger,inv_weapon_shortblade_05
18391,Eyestalk Cord,inv_belt_26
18388,Stoneshatter,inv_weapon_crossbow_08
18393,Warpwood Binding,inv_belt_34
18394,Demon Howl Wristguards,inv_bracer_05
18395,Emerald Flame Ring,inv_jewelry_ring_11
18396,Mind Carver,inv_weapon_shortblade_22
18398,Tidal Loop,inv_jewelry_ring_10
18399,Ocean's Breeze,inv_jewelry_ring_28
18400,Ring of Living Stone,inv_jewelry_ring_19
18402,Glowing Crystal Ring,inv_jewelry_ring_21
18403,Dragonslayer's Signet,inv_jewelry_ring_27
18404,Onyxia Tooth Pendant,inv_jewelry_necklace_09
18405,Belt of the Archmage,inv_belt_31
18397,Elder Magus Pendant,inv_jewelry_necklace_07
18407,Felcloth Gloves,inv_gauntlets_19
18408,Inferno Gloves,inv_gauntlets_19
18409,Mooncloth Gloves,inv_gauntlets_17
18406,Onyxia Blood Talisman,spell_shadow_lifedrain
18410,Sprinter's Sword,inv_sword_28
18413,Cloak of Warding,inv_misc_cape_06
18414,Pattern: Belt of the Archmage,inv_scroll_04
18415,Pattern: Felcloth Gloves,inv_scroll_05
18416,Pattern: Inferno Gloves,inv_scroll_05
18417,Pattern: Mooncloth Gloves,inv_scroll_05
18418,Pattern: Cloak of Warding,inv_scroll_05
18411,Spry Boots,inv_boots_06
18412,Core Fragment,inv_misc_gem_opal_01
18420,Bonecrusher,inv_mace_02
18421,Backwood Helm,inv_helmet_19
18422,Head of Onyxia,inv_misc_head_dragon_01
18424,Sedge Boots,inv_boots_05
18423,Head of Onyxia,inv_misc_head_dragon_01
18425,Kreeg's Mug,inv_drink_05
18426,Lethtendris' Web,spell_nature_web
18427,Sergeant's Cloak,inv_misc_cape_07
18429,First Sergeant's Plate Bracers,inv_bracer_19
18430,First Sergeant's Plate Bracers,inv_bracer_19
18432,First Sergeant's Mail Wristguards,inv_bracer_16
18434,First Sergeant's Dragonhide Armguards,inv_bracer_03
18435,First Sergeant's Leather Armguards,inv_bracer_07
18436,First Sergeant's Dragonhide Armguards,inv_bracer_03
18437,First Sergeant's Silk Cuffs,inv_bracer_07
18428,Senior Sergeant's Insignia,inv_misc_monsterscales_15
18438,Sergeant's Mark,inv_shield_05
18440,Sergeant's Cape,inv_misc_cape_21
18442,Master Sergeant's Insignia,inv_misc_monsterscales_09
18441,Sergeant's Cape,inv_misc_cape_21
18444,Master Sergeant's Insignia,inv_misc_monsterscales_09
18447,Sergeant Major's Plate Wristguards,inv_bracer_18
18448,Sergeant Major's Chain Armguards,inv_bracer_06
18449,Sergeant Major's Chain Armguards,inv_bracer_06
18450,Robe of Combustion,inv_chest_cloth_24
18443,Master Sergeant's Insignia,inv_misc_monsterscales_09
18451,Hyena Hide Belt,inv_belt_16
18445,Sergeant Major's Plate Wristguards,inv_bracer_18
18452,Sergeant Major's Leather Armsplints,inv_bracer_07
18453,Sergeant Major's Leather Armsplints,inv_bracer_07
18454,Sergeant Major's Dragonhide Armsplints,inv_bracer_03
18455,Sergeant Major's Dragonhide Armsplints,inv_bracer_03
18456,Sergeant Major's Silk Cuffs,inv_bracer_07
18457,Sergeant Major's Silk Cuffs,inv_bracer_07
18459,Gallant's Wristguards,inv_bracer_19
18458,Modest Armguards,inv_bracer_03
18460,Unsophisticated Hand Cannon,inv_weapon_rifle_07
18462,Jagged Bone Fist,inv_gauntlets_13
18464,Gordok Nose Ring,inv_jewelry_ring_06
18461,Sergeant's Cloak,inv_misc_cape_07
18465,Royal Seal of Eldre'Thalas,inv_jewelry_talisman_10
18466,Royal Seal of Eldre'Thalas,inv_jewelry_talisman_10
18468,Royal Seal of Eldre'Thalas,inv_jewelry_talisman_10
18469,Royal Seal of Eldre'Thalas,inv_jewelry_talisman_10
18463,Ogre Pocket Knife,inv_sword_04
18470,Royal Seal of Eldre'Thalas,inv_jewelry_talisman_10
18471,Royal Seal of Eldre'Thalas,inv_jewelry_talisman_10
18467,Royal Seal of Eldre'Thalas,inv_jewelry_talisman_10
18473,Royal Seal of Eldre'Thalas,inv_jewelry_talisman_10
18477,Shaggy Leggings,inv_pants_14
18476,Mud Stained Boots,inv_boots_07
18478,Hyena Hide Jerkin,inv_chest_leather_06
18472,Royal Seal of Eldre'Thalas,inv_jewelry_talisman_10
18479,Carrion Scorpid Helm,inv_helmet_11
18480,Scarab Plate Helm,inv_helmet_23
18481,Skullcracking Mace,inv_mace_05
18475,Oddly Magical Belt,inv_belt_07
18483,Mana Channeling Wand,inv_wand_05
18484,Cho'Rush's Blade,inv_weapon_shortblade_04
18482,Ogre Toothpick Shooter,inv_weapon_bow_05
18485,Observer's Shield,inv_shield_13
18486,Mooncloth Robe,inv_chest_cloth_04
18487,Pattern: Mooncloth Robe,inv_scroll_03
18490,Insightful Hood,inv_helmet_41
18491,Lorespinner,inv_weapon_shortblade_21
18492,Treated Ancient Blade,inv_sword_28
18493,Bulky Iron Spaulders,inv_shoulder_26
18494,Denwatcher's Shoulders,inv_shoulder_15
18495,Redoubt Cloak,inv_misc_cape_21
18488,Heated Ancient Blade,inv_sword_09
18498,Hedgecutter,inv_axe_11
18499,Barrier Shield,inv_shield_10
18496,Heliotrope Cloak,inv_misc_cape_02
18500,Tarnished Elven Ring,inv_jewelry_ring_13
18501,Felvine Shard,inv_enchant_shardradientsmall
18502,Monstrous Glaive,inv_weapon_halberd_09
18504,Girdle of Insight,inv_belt_26
18503,Kromcrush's Chestplate,inv_chest_chain_14
18497,Sublime Wristguards,inv_bracer_13
18505,Mugger's Belt,inv_belt_02
18506,Mongoose Boots,inv_boots_08
